Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,123,32,M:System.Uri.#ctor(System.String),,,,,request.Headers.Referrer = new Uri(webRequest.Referer);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,123,32,T:System.Uri,,,,,request.Headers.Referrer = new Uri(webRequest.Referer);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,100,28,T:System.Uri,,,,,request.RequestUri = new Uri(webRequest.Url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,100,28,M:System.Uri.#ctor(System.String),,,,,request.RequestUri = new Uri(webRequest.Url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,100,28,T:System.Uri,,,,,request.RequestUri = new Uri(webRequest.Url);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,96,24,M:System.TimeSpan.FromSeconds(System.Double),,,,,client.Timeout = TimeSpan.FromSeconds(ClientTimeout);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,68,16,T:System.Uri,,,,,"var cookieUrl = new Uri(requestUri.Scheme + ""://"" + requestUri.Host);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,68,16,M:System.Uri.#ctor(System.String),,,,,"var cookieUrl = new Uri(requestUri.Scheme + ""://"" + requestUri.Host);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,67,16,T:System.Uri,,,,,var requestUri = new Uri(webRequest.Url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Jackett.Common\Jackett.Common.csproj,File,Jackett.Common\Utils\Clients\HttpWebClient.cs,67,16,M:System.Uri.#ctor(System.String),,,,,var requestUri = new Uri(webRequest.Url);
